date_time,WS_62_kwh_kw,WS_40_kwh_kw,WS_20_kwh_kw
2014-12-10 04:00:00,0.25316604939413334,0.2290338786668,0.1676360328213
2014-12-10 05:00:00,0.33796465008738336,0.2801054433431666,0.18600341567144996
2014-12-10 06:00:00,0.29281300263405,0.18157366922825,0.09042920070668335
2014-12-10 07:00:00,0.37909220384993336,0.33336644617925,0.2841309089731667
2014-12-10 08:00:00,0.19415434687196667,0.18226355352026666,0.15574005497968332
2014-12-10 09:00:00,0.06590457281565,0.05273710183469999,0.04618737186649999
2014-12-10 10:00:00,0.13828123951075,0.11614787871146666,0.0972879724504
2014-12-10 11:00:00,0.5431183472230833,0.5292722205079834,0.48099054538266667
2014-12-10 12:00:00,0.84723737725925,0.8494438345823833,0.8160104350226501
2014-12-10 13:00:00,0.9265014105917501,0.9228762976006667,0.9070092287743501
2014-12-10 14:00:00,0.9429455151862501,0.9386378623276165,0.9273413774930002
2014-12-10 15:00:00,0.948343371793,0.9455333167718832,0.9362341764070833
2014-12-10 16:00:00,0.95373444614005,0.9512436252314833,0.9441129200887
2014-12-10 17:00:00,0.9578035812059501,0.9540121046129166,0.9443113995760167
2014-12-10 18:00:00,0.9333717356292167,0.9256356970780333,0.9015452011259001
2014-12-10 19:00:00,0.9280365345139834,0.9165691681402999,0.8787541321403499
2014-12-10 20:00:00,0.8896357465872667,0.8591346666587999,0.7842342920055834
2014-12-10 21:00:00,0.8659425619800002,0.8176727217017333,0.6960874544190166
2014-12-10 22:00:00,0.6804469310414833,0.6261002258946333,0.48674869439935
2014-12-10 23:00:00,0.52942939944635,0.48131915160595007,0.40524693669146666
2014-12-11 00:00:00,0.25879397224348333,0.22129242964780002,0.16362163065523333
2014-12-11 01:00:00,0.11568691977593333,0.1020065231444,0.07489906313093334
2014-12-11 02:00:00,0.08385573521581667,0.07584498041911665,0.05167169136915
2014-12-11 03:00:00,0.024855900923450008,0.023523961541333335,0.015546143408016662
2014-12-11 04:00:00,0.016495730214450003,0.011939790821983329,0.0057300607691666665
2014-12-11 05:00:00,0.0206389973703,0.016097118578316662,0.009107168165483336
2014-12-11 06:00:00,0.0633008042622,0.05334003295995,0.034826782415833334
2014-12-11 07:00:00,0.006700837533749999,0.004985944954750003,0.0026542755437499997
2014-12-11 08:00:00,0.0,0.0,0.0
2014-12-11 09:00:00,0.09226395032328333,0.09015220376403332,0.07412871064748333
2014-12-11 10:00:00,0.24176095857055,0.22653236348053332,0.18819125598108333
2014-12-11 11:00:00,0.58528716259745,0.5770483912703334,0.5208788651933334
2014-12-11 12:00:00,0.4687468981985001,0.45335151526055006,0.40030052344478334
2014-12-11 13:00:00,0.64668742707245,0.6100899670331,0.5550968926991
2014-12-11 14:00:00,0.8230199116537333,0.8084319557773,0.7634459337667333
2014-12-11 15:00:00,0.9150652012023,0.9013377466889333,0.8760132066490334
2014-12-11 16:00:00,0.93632290917135,0.9310178127567834,0.92057731139375
2014-12-11 17:00:00,0.9350084077912166,0.9264605290509501,0.90872030314795
2014-12-11 18:00:00,0.9222658568586167,0.9118505565886666,0.8791325289946167
2014-12-11 19:00:00,0.8250662037133333,0.7909875811211333,0.7134701927278334
2014-12-11 20:00:00,0.7132582147459333,0.6610168098812667,0.5516172177085833
2014-12-11 21:00:00,0.33689085951460007,0.30597650681349997,0.23316177387538337
2014-12-11 22:00:00,0.30761055090830003,0.26843265540728334,0.20857398329028334
2014-12-11 23:00:00,0.2891847107737,0.2514806114978333,0.1933601926894333
2014-12-12 00:00:00,0.059102038414850004,0.05035152609953333,0.03510709647611667
2014-12-12 01:00:00,0.09800451758903334,0.08357057819054999,0.058421773987299995
2014-12-12 02:00:00,0.07393452325899999,0.06002325055461666,0.03544715705915
2014-12-12 03:00:00,0.16920583448604998,0.13311448456611666,0.08173366362231667
2014-12-12 04:00:00,0.13995823662886667,0.11309346522436668,0.07106825323998332
2014-12-12 05:00:00,0.11568546526748336,0.07832277663161666,0.043501707962266656
2014-12-12 06:00:00,0.08542783440288333,0.07218009894123334,0.05278708532260001
2014-12-12 07:00:00,0.2562383910267167,0.24275090891121662,0.20463732756656663
2014-12-12 08:00:00,0.5887197797399667,0.5589517246948666,0.48447289276630007
2014-12-12 09:00:00,0.5680778183612,0.5535598459185334,0.5115512508922334
2014-12-12 10:00:00,0.50247789550125,0.4758819836695,0.4182815867992667
2014-12-12 11:00:00,0.5938854436039334,0.5660740056522333,0.5008618955214333
2014-12-12 12:00:00,0.6616686445393333,0.6323842975479,0.5602787109152834
2014-12-12 13:00:00,0.8086412284071499,0.7965029254517667,0.73821171879155
2014-12-12 14:00:00,0.8823185896101333,0.8693882974328834,0.8322009585458666
2014-12-12 15:00:00,0.9142874105850832,0.9095020607271667,0.8850601984220834
2014-12-12 16:00:00,0.9551040880820834,0.9527043415030167,0.9436152452227167
2014-12-12 17:00:00,0.9716725289851832,0.9685467493146332,0.9611215592811666
2014-12-12 18:00:00,0.9672166998147166,0.9628665730702001,0.9499549696821165
2014-12-12 19:00:00,0.9568914655091333,0.9516162755083667,0.9370567713691335
2014-12-12 20:00:00,0.9376613003414834,0.9187806888044165,0.8698371570328501
2014-12-12 21:00:00,0.9470496638852167,0.9298426722565499,0.8859199284444167
2014-12-12 22:00:00,0.936156082653,0.9080370909543668,0.8348692891621
2014-12-12 23:00:00,0.8605133057461832,0.7877254322920167,0.6441504076846499
2014-12-13 00:00:00,0.5252090136659167,0.4031319227968167,0.26123801640324995
